@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute outputs-1 {0,1,2,3,4,5,6}

@data
13070,'2022/12/15 11:49:39:711',20,544,519,5
13071,'2022/12/15 11:49:39:721',20,543,519,5
13072,'2022/12/15 11:49:39:732',20,539,518,5
13073,'2022/12/15 11:49:39:742',20,538,521,5
13074,'2022/12/15 11:49:39:753',20,540,519,5
13075,'2022/12/15 11:49:39:763',20,543,517,5
13076,'2022/12/15 11:49:39:774',20,544,519,5
13077,'2022/12/15 11:49:39:785',20,543,520,5
13078,'2022/12/15 11:49:39:795',20,540,521,5
13079,'2022/12/15 11:49:39:806',20,542,515,5
13080,'2022/12/15 11:49:39:816',20,540,519,5
13081,'2022/12/15 11:49:39:827',20,544,519,5
13082,'2022/12/15 11:49:39:837',20,542,516,5
13083,'2022/12/15 11:49:39:848',20,540,521,5
13084,'2022/12/15 11:49:39:859',20,540,517,5
13085,'2022/12/15 11:49:39:869',20,544,518,5
13086,'2022/12/15 11:49:39:880',20,539,521,5
13087,'2022/12/15 11:49:39:890',20,543,518,5
13088,'2022/12/15 11:49:39:901',20,543,517,5
13089,'2022/12/15 11:49:39:911',20,539,518,5
13090,'2022/12/15 11:49:39:922',20,543,520,5
13091,'2022/12/15 11:49:39:932',20,542,520,5
13092,'2022/12/15 11:49:39:943',20,542,521,5
13093,'2022/12/15 11:49:39:954',20,540,520,5
13094,'2022/12/15 11:49:39:964',20,541,521,5
13095,'2022/12/15 11:49:39:975',20,542,519,5
13096,'2022/12/15 11:49:39:985',20,542,517,5
13097,'2022/12/15 11:49:39:996',20,544,517,5
13098,'2022/12/15 11:49:40:006',20,539,518,5
13099,'2022/12/15 11:49:40:017',20,543,522,5
13100,'2022/12/15 11:49:40:027',20,541,519,5
13101,'2022/12/15 11:49:40:037',20,539,517,5
13102,'2022/12/15 11:49:40:048',20,538,519,5
13103,'2022/12/15 11:49:40:058',20,539,517,5
13104,'2022/12/15 11:49:40:069',20,542,515,5
13105,'2022/12/15 11:49:40:080',20,540,517,5
13106,'2022/12/15 11:49:40:090',20,539,516,5
13107,'2022/12/15 11:49:40:101',20,536,517,5
13108,'2022/12/15 11:49:40:111',20,544,518,5
13109,'2022/12/15 11:49:40:122',20,540,520,5
13110,'2022/12/15 11:49:40:132',20,539,515,5
13111,'2022/12/15 11:49:40:143',20,540,520,5
13112,'2022/12/15 11:49:40:154',20,544,520,5
13113,'2022/12/15 11:49:40:164',20,542,512,5
13114,'2022/12/15 11:49:40:175',20,544,521,5
13115,'2022/12/15 11:49:40:185',20,540,520,5
13116,'2022/12/15 11:49:40:196',20,542,521,5
13117,'2022/12/15 11:49:40:207',20,544,520,5
13118,'2022/12/15 11:49:40:216',20,540,518,5
13119,'2022/12/15 11:49:40:227',20,540,521,5
13120,'2022/12/15 11:49:40:238',20,540,518,5
13121,'2022/12/15 11:49:40:248',20,540,520,5
13122,'2022/12/15 11:49:40:259',20,541,518,5
13123,'2022/12/15 11:49:40:269',20,543,520,5
13124,'2022/12/15 11:49:40:280',20,540,519,5
13125,'2022/12/15 11:49:40:290',20,537,517,5
13126,'2022/12/15 11:49:40:301',20,542,517,5
13127,'2022/12/15 11:49:40:312',20,539,520,5
13128,'2022/12/15 11:49:40:322',20,539,521,5
13129,'2022/12/15 11:49:40:333',20,543,517,5
13130,'2022/12/15 11:49:40:343',20,544,517,5
13131,'2022/12/15 11:49:40:354',20,543,519,5
13132,'2022/12/15 11:49:40:364',20,543,521,5
13133,'2022/12/15 11:49:40:375',20,541,518,5
13134,'2022/12/15 11:49:40:385',20,540,519,5
13135,'2022/12/15 11:49:40:396',20,545,521,5
13136,'2022/12/15 11:49:40:407',20,540,519,5
13137,'2022/12/15 11:49:40:417',20,540,520,5
13138,'2022/12/15 11:49:40:428',20,542,520,5
13139,'2022/12/15 11:49:40:438',20,544,520,5
13140,'2022/12/15 11:49:40:449',20,540,517,5
13141,'2022/12/15 11:49:40:460',20,544,515,5
13142,'2022/12/15 11:49:40:470',20,539,521,5
13143,'2022/12/15 11:49:40:481',20,544,520,5
13144,'2022/12/15 11:49:40:491',20,540,516,5
13145,'2022/12/15 11:49:40:502',20,539,516,5
13146,'2022/12/15 11:49:40:512',20,539,520,5
13147,'2022/12/15 11:49:40:523',20,542,521,5
13148,'2022/12/15 11:49:40:534',20,542,515,5
13149,'2022/12/15 11:49:40:544',20,543,517,5
13150,'2022/12/15 11:49:40:554',20,543,519,5
13151,'2022/12/15 11:49:40:564',20,543,519,5
13152,'2022/12/15 11:49:40:575',20,544,516,5
13153,'2022/12/15 11:49:40:585',20,540,520,5
13154,'2022/12/15 11:49:40:596',20,543,517,5
13155,'2022/12/15 11:49:40:607',20,540,521,5
13156,'2022/12/15 11:49:40:617',20,543,521,5
13157,'2022/12/15 11:49:40:628',20,544,518,5
13158,'2022/12/15 11:49:40:638',20,541,518,5
13159,'2022/12/15 11:49:40:649',20,543,520,5
13160,'2022/12/15 11:49:40:660',20,540,517,5
13161,'2022/12/15 11:49:40:670',20,537,516,5
13162,'2022/12/15 11:49:40:681',20,542,520,5
13163,'2022/12/15 11:49:40:691',20,540,519,5
13164,'2022/12/15 11:49:40:702',20,544,520,5
13165,'2022/12/15 11:49:40:712',20,542,520,5
13166,'2022/12/15 11:49:40:722',20,543,521,5
13167,'2022/12/15 11:49:40:733',20,542,518,5
13168,'2022/12/15 11:49:40:744',20,537,519,5
13169,'2022/12/15 11:49:40:754',20,542,520,5
13170,'2022/12/15 11:49:40:765',20,545,517,5
13171,'2022/12/15 11:49:40:775',20,541,516,5
13172,'2022/12/15 11:49:40:786',20,543,515,5
13173,'2022/12/15 11:49:40:796',20,539,521,5
13174,'2022/12/15 11:49:40:807',20,543,518,5
13175,'2022/12/15 11:49:40:818',20,542,517,5
13176,'2022/12/15 11:49:40:828',20,540,519,5
13177,'2022/12/15 11:49:40:839',20,544,514,5
13178,'2022/12/15 11:49:40:849',20,539,521,5
13179,'2022/12/15 11:49:40:860',20,540,517,5
13180,'2022/12/15 11:49:40:870',20,544,520,5
13181,'2022/12/15 11:49:40:881',20,542,519,5
13182,'2022/12/15 11:49:40:891',20,540,521,5
13183,'2022/12/15 11:49:40:902',20,541,518,5
13184,'2022/12/15 11:49:40:913',20,540,516,5
13185,'2022/12/15 11:49:40:923',20,540,519,5
13186,'2022/12/15 11:49:40:934',20,543,519,5
13187,'2022/12/15 11:49:40:944',20,544,518,5
13188,'2022/12/15 11:49:40:955',20,540,517,5
13189,'2022/12/15 11:49:40:966',20,543,518,5
13190,'2022/12/15 11:49:40:976',20,541,517,5
13191,'2022/12/15 11:49:40:987',20,540,517,5
13192,'2022/12/15 11:49:40:997',20,539,517,5
13193,'2022/12/15 11:49:41:008',20,540,522,5
13194,'2022/12/15 11:49:41:018',20,542,520,5
13195,'2022/12/15 11:49:41:029',20,542,517,5
13196,'2022/12/15 11:49:41:040',20,539,518,5
13197,'2022/12/15 11:49:41:050',20,539,519,5
13198,'2022/12/15 11:49:41:061',20,544,519,5
13199,'2022/12/15 11:49:41:071',20,541,517,5
13200,'2022/12/15 11:49:41:081',20,543,518,5
13201,'2022/12/15 11:49:41:091',20,541,521,5
13202,'2022/12/15 11:49:41:102',20,540,518,5
13203,'2022/12/15 11:49:41:113',20,540,515,5
13204,'2022/12/15 11:49:41:123',20,538,520,5
13205,'2022/12/15 11:49:41:134',20,540,521,5
13206,'2022/12/15 11:49:41:144',20,540,517,5
13207,'2022/12/15 11:49:41:155',20,542,517,5
13208,'2022/12/15 11:49:41:165',20,542,521,5
13209,'2022/12/15 11:49:41:176',20,542,519,5
13210,'2022/12/15 11:49:41:187',20,539,515,5
13211,'2022/12/15 11:49:41:197',20,539,515,5
13212,'2022/12/15 11:49:41:208',20,544,521,5
13213,'2022/12/15 11:49:41:218',20,542,520,5
13214,'2022/12/15 11:49:41:229',20,539,521,5
13215,'2022/12/15 11:49:41:239',20,540,518,5
13216,'2022/12/15 11:49:41:250',20,543,520,5
13217,'2022/12/15 11:49:41:260',20,539,518,5
13218,'2022/12/15 11:49:41:271',20,539,520,5
13219,'2022/12/15 11:49:41:282',20,540,518,5
13220,'2022/12/15 11:49:41:292',20,542,520,5
13221,'2022/12/15 11:49:41:303',20,544,518,5
13222,'2022/12/15 11:49:41:313',20,540,517,5
13223,'2022/12/15 11:49:41:324',20,544,521,5
13224,'2022/12/15 11:49:41:335',20,541,519,5
13225,'2022/12/15 11:49:41:345',20,539,521,5
13226,'2022/12/15 11:49:41:356',20,542,522,5
13227,'2022/12/15 11:49:41:366',20,540,518,5
13228,'2022/12/15 11:49:41:377',20,540,521,5
13229,'2022/12/15 11:49:41:387',20,540,517,5
13230,'2022/12/15 11:49:41:398',20,544,518,5
13231,'2022/12/15 11:49:41:408',20,540,516,5
13232,'2022/12/15 11:49:41:419',20,544,520,5
13233,'2022/12/15 11:49:41:430',20,543,520,5
13234,'2022/12/15 11:49:41:440',20,545,516,5
13235,'2022/12/15 11:49:41:451',20,544,516,5
13236,'2022/12/15 11:49:41:460',20,540,516,5
13237,'2022/12/15 11:49:41:471',20,542,518,5
13238,'2022/12/15 11:49:41:482',20,544,521,5
13239,'2022/12/15 11:49:41:493',20,540,521,5
13240,'2022/12/15 11:49:41:503',20,543,518,5
13241,'2022/12/15 11:49:41:513',20,539,518,5
13242,'2022/12/15 11:49:41:524',20,543,516,5
13243,'2022/12/15 11:49:41:534',20,540,518,5
13244,'2022/12/15 11:49:41:545',20,543,520,5
13245,'2022/12/15 11:49:41:555',20,544,517,5
13246,'2022/12/15 11:49:41:566',20,544,517,5
13247,'2022/12/15 11:49:41:577',20,543,517,5
13248,'2022/12/15 11:49:41:587',20,538,518,5
13249,'2022/12/15 11:49:41:598',20,542,517,5
13250,'2022/12/15 11:49:41:608',20,539,519,5
13251,'2022/12/15 11:49:41:619',20,543,516,5
13252,'2022/12/15 11:49:41:629',20,541,516,5
13253,'2022/12/15 11:49:41:640',20,541,520,5
13254,'2022/12/15 11:49:41:651',20,543,513,5
13255,'2022/12/15 11:49:41:661',20,542,519,5
13256,'2022/12/15 11:49:41:672',20,542,515,5
13257,'2022/12/15 11:49:41:682',20,543,516,5
13258,'2022/12/15 11:49:41:693',20,544,519,5
13259,'2022/12/15 11:49:41:703',20,541,518,5
13260,'2022/12/15 11:49:41:714',20,540,518,5
13261,'2022/12/15 11:49:41:725',20,540,518,5
13262,'2022/12/15 11:49:41:735',20,544,516,5
13263,'2022/12/15 11:49:41:746',20,544,515,5
13264,'2022/12/15 11:49:41:756',20,544,519,5
13265,'2022/12/15 11:49:41:767',20,540,520,5
13266,'2022/12/15 11:49:41:778',20,539,520,5
13267,'2022/12/15 11:49:41:788',20,544,517,5
13268,'2022/12/15 11:49:41:799',20,539,520,5
13269,'2022/12/15 11:49:41:809',20,540,517,5
13270,'2022/12/15 11:49:41:820',20,543,517,5
13271,'2022/12/15 11:49:41:829',20,541,519,5
13272,'2022/12/15 11:49:41:840',20,542,520,5
13273,'2022/12/15 11:49:41:850',20,542,517,5
13274,'2022/12/15 11:49:41:861',20,542,518,5
13275,'2022/12/15 11:49:41:872',20,539,518,5
13276,'2022/12/15 11:49:41:882',20,540,521,5
13277,'2022/12/15 11:49:41:893',20,544,516,5
13278,'2022/12/15 11:49:41:903',20,543,520,5
13279,'2022/12/15 11:49:41:914',20,541,516,5
13280,'2022/12/15 11:49:41:924',20,544,520,5
13281,'2022/12/15 11:49:41:935',20,544,517,5
13282,'2022/12/15 11:49:41:946',20,545,517,5
13283,'2022/12/15 11:49:41:956',20,543,521,5
13284,'2022/12/15 11:49:41:967',20,539,520,5
13285,'2022/12/15 11:49:41:977',20,543,520,5
13286,'2022/12/15 11:49:41:988',20,539,514,5
13287,'2022/12/15 11:49:41:998',20,544,519,5
13288,'2022/12/15 11:49:42:009',20,540,519,5
13289,'2022/12/15 11:49:42:020',20,541,521,5
13290,'2022/12/15 11:49:42:030',20,542,518,5
13291,'2022/12/15 11:49:42:041',20,543,516,5
13292,'2022/12/15 11:49:42:051',20,538,514,5
13293,'2022/12/15 11:49:42:062',20,543,517,5
13294,'2022/12/15 11:49:42:072',20,540,520,5
13295,'2022/12/15 11:49:42:083',20,543,522,5
13296,'2022/12/15 11:49:42:093',20,543,516,5
13297,'2022/12/15 11:49:42:104',20,540,518,5
13298,'2022/12/15 11:49:42:115',20,542,516,5
13299,'2022/12/15 11:49:42:125',20,542,520,5
13300,'2022/12/15 11:49:42:136',20,540,517,5
13301,'2022/12/15 11:49:42:146',20,541,519,5
13302,'2022/12/15 11:49:42:157',20,540,519,5
13303,'2022/12/15 11:49:42:167',20,541,520,5
13304,'2022/12/15 11:49:42:178',20,544,519,5
13305,'2022/12/15 11:49:42:189',20,543,516,5
13306,'2022/12/15 11:49:42:199',20,541,522,5
13307,'2022/12/15 11:49:42:209',20,543,518,5
13308,'2022/12/15 11:49:42:219',20,543,522,5
13309,'2022/12/15 11:49:42:230',20,540,516,5
13310,'2022/12/15 11:49:42:240',20,541,521,5
13311,'2022/12/15 11:49:42:251',20,543,517,5
13312,'2022/12/15 11:49:42:262',20,544,521,5
13313,'2022/12/15 11:49:42:272',20,543,520,5
13314,'2022/12/15 11:49:42:283',20,541,518,5
13315,'2022/12/15 11:49:42:293',20,540,518,5
13316,'2022/12/15 11:49:42:304',20,542,518,5
13317,'2022/12/15 11:49:42:314',20,544,522,5
13318,'2022/12/15 11:49:42:325',20,542,520,5
13319,'2022/12/15 11:49:42:336',20,544,520,5
13320,'2022/12/15 11:49:42:346',20,540,518,5
13321,'2022/12/15 11:49:42:357',20,542,522,5
13322,'2022/12/15 11:49:42:367',20,543,517,5
13323,'2022/12/15 11:49:42:378',20,539,520,5
13324,'2022/12/15 11:49:42:388',20,543,517,5
13325,'2022/12/15 11:49:42:399',20,541,517,5
13326,'2022/12/15 11:49:42:410',20,541,521,5
13327,'2022/12/15 11:49:42:420',20,540,520,5
13328,'2022/12/15 11:49:42:431',20,545,517,5
13329,'2022/12/15 11:49:42:441',20,539,519,5
13330,'2022/12/15 11:49:42:452',20,539,519,5
13331,'2022/12/15 11:49:42:462',20,541,521,5
13332,'2022/12/15 11:49:42:473',20,541,520,5
13333,'2022/12/15 11:49:42:483',20,541,521,5
13334,'2022/12/15 11:49:42:494',20,544,518,5
13335,'2022/12/15 11:49:42:505',20,540,520,5
13336,'2022/12/15 11:49:42:515',20,542,518,5
13337,'2022/12/15 11:49:42:526',20,536,519,5
13338,'2022/12/15 11:49:42:536',20,538,522,5
13339,'2022/12/15 11:49:42:547',20,544,517,5
13340,'2022/12/15 11:49:42:558',20,539,519,5
13341,'2022/12/15 11:49:42:568',20,541,517,5
13342,'2022/12/15 11:49:42:578',20,539,521,5
13343,'2022/12/15 11:49:42:588',20,543,520,5
13344,'2022/12/15 11:49:42:599',20,538,517,5
13345,'2022/12/15 11:49:42:609',20,540,519,5
13346,'2022/12/15 11:49:42:620',20,540,518,5
13347,'2022/12/15 11:49:42:630',20,543,519,5
13348,'2022/12/15 11:49:42:641',20,541,521,5
13349,'2022/12/15 11:49:42:652',20,542,517,5
13350,'2022/12/15 11:49:42:662',20,539,521,5
13351,'2022/12/15 11:49:42:673',20,541,517,5
13352,'2022/12/15 11:49:42:683',20,543,518,5
13353,'2022/12/15 11:49:42:694',20,543,518,5
13354,'2022/12/15 11:49:42:704',20,543,522,5
13355,'2022/12/15 11:49:42:715',20,544,520,5
13356,'2022/12/15 11:49:42:725',20,544,517,5
13357,'2022/12/15 11:49:42:736',20,543,521,5
13358,'2022/12/15 11:49:42:747',20,540,516,5
13359,'2022/12/15 11:49:42:757',20,543,517,5
13360,'2022/12/15 11:49:42:768',20,539,518,5
13361,'2022/12/15 11:49:42:778',20,544,518,5
13362,'2022/12/15 11:49:42:789',20,544,516,5
13363,'2022/12/15 11:49:42:800',20,541,521,5
13364,'2022/12/15 11:49:42:810',20,538,519,5
13365,'2022/12/15 11:49:42:821',20,543,517,5
13366,'2022/12/15 11:49:42:831',20,544,520,5
13367,'2022/12/15 11:49:42:842',20,540,519,5
13368,'2022/12/15 11:49:42:852',20,540,516,5
13369,'2022/12/15 11:49:42:863',20,543,518,5
13370,'2022/12/15 11:49:42:873',20,542,522,5
13371,'2022/12/15 11:49:42:884',20,540,514,5
13372,'2022/12/15 11:49:42:895',20,544,520,5
13373,'2022/12/15 11:49:42:905',20,539,514,5
13374,'2022/12/15 11:49:42:916',20,541,518,5
13375,'2022/12/15 11:49:42:926',20,540,522,5
13376,'2022/12/15 11:49:42:937',20,538,520,5
13377,'2022/12/15 11:49:42:947',20,541,519,5
13378,'2022/12/15 11:49:42:957',20,543,519,5
13379,'2022/12/15 11:49:42:968',20,542,517,5
13380,'2022/12/15 11:49:42:978',20,542,518,5
13381,'2022/12/15 11:49:42:989',20,538,518,5
13382,'2022/12/15 11:49:42:999',20,540,521,5
13383,'2022/12/15 11:49:43:010',20,544,517,5
13384,'2022/12/15 11:49:43:020',20,540,517,5
13385,'2022/12/15 11:49:43:031',20,544,516,5
13386,'2022/12/15 11:49:43:042',20,539,519,5
13387,'2022/12/15 11:49:43:052',20,543,520,5
13388,'2022/12/15 11:49:43:063',20,541,517,5
13389,'2022/12/15 11:49:43:073',20,543,516,5
13390,'2022/12/15 11:49:43:084',20,539,520,5
13391,'2022/12/15 11:49:43:094',20,544,517,5
13392,'2022/12/15 11:49:43:105',20,543,519,5
13393,'2022/12/15 11:49:43:115',20,544,520,5
13394,'2022/12/15 11:49:43:126',20,543,519,5
13395,'2022/12/15 11:49:43:137',20,541,520,5
13396,'2022/12/15 11:49:43:147',20,544,517,5
13397,'2022/12/15 11:49:43:158',20,539,515,5
13398,'2022/12/15 11:49:43:168',20,541,521,5
13399,'2022/12/15 11:49:43:179',20,541,521,5
13400,'2022/12/15 11:49:43:189',20,542,522,5
13401,'2022/12/15 11:49:43:200',20,539,520,5
13402,'2022/12/15 11:49:43:211',20,542,522,5
13403,'2022/12/15 11:49:43:221',20,541,519,5
13404,'2022/12/15 11:49:43:232',20,540,518,5
13405,'2022/12/15 11:49:43:242',20,540,519,5
13406,'2022/12/15 11:49:43:253',20,543,515,5
13407,'2022/12/15 11:49:43:263',20,541,518,5
13408,'2022/12/15 11:49:43:274',20,539,519,5
13409,'2022/12/15 11:49:43:285',20,539,520,5
13410,'2022/12/15 11:49:43:295',20,541,516,5
13411,'2022/12/15 11:49:43:306',20,543,516,5
13412,'2022/12/15 11:49:43:316',20,540,521,5
13413,'2022/12/15 11:49:43:326',20,541,517,5
13414,'2022/12/15 11:49:43:336',20,542,515,5
13415,'2022/12/15 11:49:43:347',20,541,520,5
13416,'2022/12/15 11:49:43:357',20,544,520,5
13417,'2022/12/15 11:49:43:368',20,539,521,5
13418,'2022/12/15 11:49:43:379',20,539,519,5
13419,'2022/12/15 11:49:43:389',20,540,516,5
13420,'2022/12/15 11:49:43:400',20,542,519,5
13421,'2022/12/15 11:49:43:410',20,540,520,5
13422,'2022/12/15 11:49:43:421',20,543,516,5
13423,'2022/12/15 11:49:43:431',20,542,521,5
13424,'2022/12/15 11:49:43:442',20,540,518,5
13425,'2022/12/15 11:49:43:453',20,539,515,5
13426,'2022/12/15 11:49:43:463',20,541,521,5
13427,'2022/12/15 11:49:43:474',20,542,520,5
13428,'2022/12/15 11:49:43:484',20,542,517,5
13429,'2022/12/15 11:49:43:495',20,543,518,5
13430,'2022/12/15 11:49:43:505',20,541,521,5
13431,'2022/12/15 11:49:43:516',20,540,518,5
13432,'2022/12/15 11:49:43:526',20,538,520,5
13433,'2022/12/15 11:49:43:537',20,542,518,5
13434,'2022/12/15 11:49:43:548',20,542,522,5
13435,'2022/12/15 11:49:43:558',20,540,516,5
13436,'2022/12/15 11:49:43:569',20,540,520,5
13437,'2022/12/15 11:49:43:579',20,539,520,5
13438,'2022/12/15 11:49:43:590',20,540,518,5
13439,'2022/12/15 11:49:43:600',20,543,522,5
13440,'2022/12/15 11:49:43:611',20,538,520,5
13441,'2022/12/15 11:49:43:622',20,538,522,5
13442,'2022/12/15 11:49:43:632',20,543,520,5
13443,'2022/12/15 11:49:43:643',20,544,515,5
13444,'2022/12/15 11:49:43:653',20,542,520,5
13445,'2022/12/15 11:49:43:664',20,543,521,5
13446,'2022/12/15 11:49:43:674',20,539,519,5
13447,'2022/12/15 11:49:43:685',20,542,521,5
13448,'2022/12/15 11:49:43:696',20,537,520,5
13449,'2022/12/15 11:49:43:705',20,543,516,5
13450,'2022/12/15 11:49:43:716',20,541,520,5
13451,'2022/12/15 11:49:43:726',20,539,517,5
13452,'2022/12/15 11:49:43:737',20,541,516,5
13453,'2022/12/15 11:49:43:747',20,543,521,5
13454,'2022/12/15 11:49:43:758',20,543,522,5
13455,'2022/12/15 11:49:43:769',20,540,521,5
13456,'2022/12/15 11:49:43:779',20,541,521,5
13457,'2022/12/15 11:49:43:790',20,543,516,5
13458,'2022/12/15 11:49:43:800',20,541,522,5
13459,'2022/12/15 11:49:43:811',20,544,521,5
13460,'2022/12/15 11:49:43:821',20,544,517,5
13461,'2022/12/15 11:49:43:832',20,540,519,5
13462,'2022/12/15 11:49:43:843',20,544,516,5
13463,'2022/12/15 11:49:43:853',20,540,521,5
13464,'2022/12/15 11:49:43:864',20,540,520,5
13465,'2022/12/15 11:49:43:874',20,541,521,5
13466,'2022/12/15 11:49:43:885',20,541,518,5
13467,'2022/12/15 11:49:43:895',20,544,516,5
13468,'2022/12/15 11:49:43:906',20,541,518,5
13469,'2022/12/15 11:49:43:916',20,543,515,5
13470,'2022/12/15 11:49:43:927',20,538,517,5
13471,'2022/12/15 11:49:43:938',20,542,519,5
13472,'2022/12/15 11:49:43:948',20,544,519,5
13473,'2022/12/15 11:49:43:959',20,543,516,5
13474,'2022/12/15 11:49:43:969',20,543,522,5
13475,'2022/12/15 11:49:43:980',20,541,519,5
13476,'2022/12/15 11:49:43:990',20,542,521,5
13477,'2022/12/15 11:49:44:001',20,541,519,5
13478,'2022/12/15 11:49:44:012',20,545,522,5
13479,'2022/12/15 11:49:44:022',20,544,516,5
13480,'2022/12/15 11:49:44:033',20,544,516,5
13481,'2022/12/15 11:49:44:043',20,540,517,5
13482,'2022/12/15 11:49:44:054',20,538,519,5
13483,'2022/12/15 11:49:44:064',20,541,520,5
13484,'2022/12/15 11:49:44:074',20,544,520,5
13485,'2022/12/15 11:49:44:085',20,543,516,5
13486,'2022/12/15 11:49:44:095',20,540,517,5
13487,'2022/12/15 11:49:44:106',20,544,522,5
13488,'2022/12/15 11:49:44:116',20,543,515,5
13489,'2022/12/15 11:49:44:127',20,543,520,5
13490,'2022/12/15 11:49:44:137',20,544,517,5
13491,'2022/12/15 11:49:44:148',20,542,518,5
13492,'2022/12/15 11:49:44:158',20,540,518,5
13493,'2022/12/15 11:49:44:169',20,542,521,5
13494,'2022/12/15 11:49:44:180',20,544,516,5
13495,'2022/12/15 11:49:44:190',20,543,521,5
13496,'2022/12/15 11:49:44:201',20,542,517,5
13497,'2022/12/15 11:49:44:211',20,539,522,5
13498,'2022/12/15 11:49:44:222',20,544,522,5
13499,'2022/12/15 11:49:44:232',20,544,522,5
13500,'2022/12/15 11:49:44:243',20,543,517,5
13501,'2022/12/15 11:49:44:254',20,539,522,5
13502,'2022/12/15 11:49:44:264',20,544,520,5
13503,'2022/12/15 11:49:44:275',20,540,517,5
13504,'2022/12/15 11:49:44:285',20,540,518,5
13505,'2022/12/15 11:49:44:296',20,541,520,5
13506,'2022/12/15 11:49:44:306',20,542,513,5
13507,'2022/12/15 11:49:44:317',20,542,517,5
13508,'2022/12/15 11:49:44:328',20,539,517,5
13509,'2022/12/15 11:49:44:338',20,540,519,5
13510,'2022/12/15 11:49:44:349',20,542,517,5
13511,'2022/12/15 11:49:44:359',20,543,520,5
13512,'2022/12/15 11:49:44:370',20,544,516,5
13513,'2022/12/15 11:49:44:380',20,539,520,5
13514,'2022/12/15 11:49:44:391',20,539,520,5
13515,'2022/12/15 11:49:44:402',20,542,519,5
13516,'2022/12/15 11:49:44:412',20,543,521,5
13517,'2022/12/15 11:49:44:423',20,540,518,5
13518,'2022/12/15 11:49:44:433',20,543,520,5
13519,'2022/12/15 11:49:44:444',20,541,516,5
13520,'2022/12/15 11:49:44:453',20,544,517,5
13521,'2022/12/15 11:49:44:464',20,539,517,5
13522,'2022/12/15 11:49:44:475',20,544,520,5
13523,'2022/12/15 11:49:44:485',20,540,518,5
13524,'2022/12/15 11:49:44:496',20,540,520,5
13525,'2022/12/15 11:49:44:506',20,541,517,5
13526,'2022/12/15 11:49:44:517',20,539,520,5
13527,'2022/12/15 11:49:44:527',20,540,515,5
13528,'2022/12/15 11:49:44:538',20,541,515,5
13529,'2022/12/15 11:49:44:549',20,543,521,5
13530,'2022/12/15 11:49:44:559',20,544,519,5
13531,'2022/12/15 11:49:44:570',20,542,516,5
13532,'2022/12/15 11:49:44:580',20,541,521,5
13533,'2022/12/15 11:49:44:591',20,544,521,5
13534,'2022/12/15 11:49:44:601',20,541,516,5
13535,'2022/12/15 11:49:44:612',20,541,522,5
13536,'2022/12/15 11:49:44:622',20,542,520,5
13537,'2022/12/15 11:49:44:633',20,544,519,5
13538,'2022/12/15 11:49:44:644',20,542,521,5
13539,'2022/12/15 11:49:44:654',20,540,521,5
13540,'2022/12/15 11:49:44:665',20,544,520,5
13541,'2022/12/15 11:49:44:675',20,545,516,5
13542,'2022/12/15 11:49:44:686',20,539,515,5
13543,'2022/12/15 11:49:44:696',20,542,521,5
13544,'2022/12/15 11:49:44:707',20,541,518,5
13545,'2022/12/15 11:49:44:718',20,540,518,5
13546,'2022/12/15 11:49:44:728',20,543,516,5
13547,'2022/12/15 11:49:44:739',20,544,518,5
13548,'2022/12/15 11:49:44:749',20,540,516,5
13549,'2022/12/15 11:49:44:760',20,543,517,5
13550,'2022/12/15 11:49:44:771',20,542,515,5
13551,'2022/12/15 11:49:44:781',20,543,519,5
13552,'2022/12/15 11:49:44:792',20,541,521,5
13553,'2022/12/15 11:49:44:802',20,543,521,5
13554,'2022/12/15 11:49:44:813',20,545,518,5
13555,'2022/12/15 11:49:44:823',20,542,520,5
13556,'2022/12/15 11:49:44:833',20,539,520,5
13557,'2022/12/15 11:49:44:843',20,542,520,5
13558,'2022/12/15 11:49:44:854',20,541,518,5
13559,'2022/12/15 11:49:44:865',20,542,518,5
13560,'2022/12/15 11:49:44:875',20,540,517,5
13561,'2022/12/15 11:49:44:886',20,545,517,5
13562,'2022/12/15 11:49:44:896',20,539,520,5
13563,'2022/12/15 11:49:44:907',20,543,520,5
13564,'2022/12/15 11:49:44:917',20,544,519,5
13565,'2022/12/15 11:49:44:928',20,544,517,5
13566,'2022/12/15 11:49:44:939',20,543,520,5
13567,'2022/12/15 11:49:44:949',20,541,521,5
13568,'2022/12/15 11:49:44:960',20,543,518,5
13569,'2022/12/15 11:49:44:970',20,542,519,5
13570,'2022/12/15 11:49:44:981',20,540,520,5
13571,'2022/12/15 11:49:44:991',20,538,518,5
13572,'2022/12/15 11:49:45:002',20,540,517,5
13573,'2022/12/15 11:49:45:013',20,539,518,5
13574,'2022/12/15 11:49:45:023',20,541,519,5
13575,'2022/12/15 11:49:45:034',20,543,517,5
13576,'2022/12/15 11:49:45:044',20,543,517,5
13577,'2022/12/15 11:49:45:055',20,542,522,5
13578,'2022/12/15 11:49:45:065',20,543,517,5
13579,'2022/12/15 11:49:45:076',20,541,519,5
13580,'2022/12/15 11:49:45:087',20,542,519,5
13581,'2022/12/15 11:49:45:097',20,543,520,5
13582,'2022/12/15 11:49:45:108',20,539,516,5
13583,'2022/12/15 11:49:45:118',20,541,518,5
